Category,Country,Year,Value
FE|Transport|Freight|Road|Heavy,HU,2040,0.025712283522333707
FE|Transport|Freight|Road|Heavy,IE,2040,0.008546308217837022
FE|Transport|Freight|Road|Heavy,IT,2040,0.2306402835783657
FE|Transport|Freight|Road|Heavy,LT,2040,0.09347142535817465
FE|Transport|Freight|Road|Heavy,LU,2040,0.0003545678659760471
FE|Transport|Freight|Road|Heavy,LV,2040,0.0029343547529053614
FE|Transport|Freight|Road|Heavy,NL,2040,0.0077515871389251135
FE|Transport|Freight|Road|Heavy,PL,2040,0.13603179575344027
FE|Transport|Freight|Road|Heavy,PT,2040,0.01541758893089054
FE|Transport|Freight|Road|Heavy,RO,2040,0.06805257731113139
FE|Transport|Freight|Road|Heavy,SE,2040,0.02609130434458397
FE|Transport|Freight|Road|Heavy,SI,2040,0.008228419786272234
FE|Transport|Freight|Road|Heavy,SK,2040,0.0072503015353037785
FE|Transport|Freight|Road|Heavy,MT,2040,0.0
FE|Transport|Freight|Road|Heavy,AT,2045,0.01662416541631891
FE|Transport|Freight|Road|Heavy,BE,2045,0.0734991584259259
FE|Transport|Freight|Road|Heavy,BG,2045,0.017500830389445145
FE|Transport|Freight|Road|Heavy,CY,2045,0.0009416031192836281
FE|Transport|Freight|Road|Heavy,CZ,2045,0.03372454390445951
FE|Transport|Freight|Road|Heavy,DE,2045,0.1899549005350354
FE|Transport|Freight|Road|Heavy,DK,2045,0.007781754514539846
FE|Transport|Freight|Road|Heavy,EE,2045,0.0014178161911053181
FE|Transport|Freight|Road|Heavy,EL,2045,0.012749522695588334
FE|Transport|Freight|Road|Heavy,ES,2045,0.07819635099798472
FE|Transport|Freight|Road|Heavy,EU27_2020,2045,1.12138437692072
FE|Transport|Freight|Road|Heavy,FI,2045,0.017435892243287645
FE|Transport|Freight|Road|Heavy,FR,2045,0.10899867832535705
FE|Transport|Freight|Road|Heavy,HR,2045,0.00448073208486716
FE|Transport|Freight|Road|Heavy,HU,2045,0.022760820228202343
FE|Transport|Freight|Road|Heavy,IE,2045,0.00756529402734828
FE|Transport|Freight|Road|Heavy,IT,2045,0.20416553151916736
FE|Transport|Freight|Road|Heavy,LT,2045,0.0827420212290095
FE|Transport|Freight|Road|Heavy,LU,2045,0.00031386770642787595
FE|Transport|Freight|Road|Heavy,LV,2045,0.002597525846299791
FE|Transport|Freight|Road|Heavy,NL,2045,0.0068617974439753844
FE|Transport|Freight|Road|Heavy,PL,2045,0.12041696902471674
FE|Transport|Freight|Road|Heavy,PT,2045,0.013647833717433739
FE|Transport|Freight|Road|Heavy,RO,2045,0.06024095358543706
FE|Transport|Freight|Road|Heavy,SE,2045,0.023096333983349388
FE|Transport|Freight|Road|Heavy,SI,2045,0.0072838953939991
FE|Transport|Freight|Road|Heavy,SK,2045,0.006418053445232502
FE|Transport|Freight|Road|Heavy,MT,2045,0.0
FE|Transport|Freight|Road|Heavy,AT,2050,0.011786416671404969
FE|Transport|Freight|Road|Heavy,BE,2050,0.052110387770515285
FE|Transport|Freight|Road|Heavy,BG,2050,0.012407965988061122
FE|Transport|Freight|Road|Heavy,CY,2050,0.0006675900067787544
FE|Transport|Freight|Road|Heavy,CZ,2050,0.023910465070376266
FE|Transport|Freight|Road|Heavy,DE,2050,0.13467669205718064
FE|Transport|Freight|Road|Heavy,DK,2050,0.005517209366367257
FE|Transport|Freight|Road|Heavy,EE,2050,0.0010052217343450814
FE|Transport|Freight|Road|Heavy,EL,2050,0.009039322160751992
FE|Transport|Freight|Road|Heavy,ES,2050,0.05544066435605547
FE|Transport|Freight|Road|Heavy,EU27_2020,2050,0.795053657383428
FE|Transport|Freight|Road|Heavy,FI,2050,0.012361925297938442
FE|Transport|Freight|Road|Heavy,FR,2050,0.07727929837091141
FE|Transport|Freight|Road|Heavy,HR,2050,0.0031768076184645875
FE|Transport|Freight|Road|Heavy,HU,2050,0.01613726188799788
FE|Transport|Freight|Road|Heavy,IE,2050,0.005363740399291734
